node_id,lower_word,normal_case,entity_type,degree
13580,parametrical neural network pnn,parametrical neural network PNN,1,1
13581,hierarchical structure analysis,hierarchical structure analysis,1,1
13582,fuzzy simulation,fuzzy simulation,1,1
13583,non - integrity protection,Non - integrity protection,1,1
13584,rrcconnectionreject,rrcConnectionReject,1,1
13585,information transfer model,Information Transfer model,1,1
13586,information hub model,Information Hub Model,1,1
13587,third party model,Third Party Model,1,1
13588,bee hive,bee hive,1,1
13589,spatio temporal saliency,spatio temporal saliency,1,1
13590,detection - error probability,detection - error probability,1,1
13591,statistical detector,statistical detector,1,1
13592,probabilistic formalism,probabilistic formalism,1,1
13593,probabilistic theories,Probabilistic theories,1,1
13594,intelligent distributed system,Intelligent Distributed System,1,1
13595,algorithm ,Algorithm ,1,1
13596,genetic drift,genetic drift,1,1
13597,epsiv - moea,epsiv - MOEA,1,1
13598,pareto - front,Pareto - front,1,1
13599,hadoop framework,Hadoop Framework,1,1
13600,mahout interfaces,Mahout Interfaces,1,1
13601,differential evolution algorithm,differential evolution algorithm,1,1
13602,de algorithm,DE algorithm,1,1
13603,neural network -,neural network -,1,1
13604,monotonic multi - layer perceptron monmlp network,Monotonic Multi - Layer Perceptron MONMLP network,1,1
13605,monotonic min - max monmm network,Monotonic MIN - MAX MONMM network,1,1
13606,finite element analysis,finite element analysis,1,1
13607,linear cumulative damage theory,linear cumulative damage theory,1,1
13608,oscillator neural network model,oscillator neural network model,1,1
13609,feed - forward neural network,feed - forward neural network,1,2
13610,levenberg - marquardt back - propagation learning algorithm,Levenberg - Marquardt back - propagation learning algorithm,1,1
13611,pid neural network pidnn,PID neural network PIDNN,1,1
13612,gaussian mixture model,Gaussian mixture model,1,1
13613,markov chain,Markov Chain,1,1
13614,bayesian mixture model,Bayesian mixture model,1,1
13615,infinite,infinite,1,1
13616,concept - based analysis of surface,Concept - based Analysis of Surface,1,1
13617,structural misfits framework,Structural Misfits framework,1,1
13618,dasiainnovizationpsila,dasiainnovizationpsila,1,1
13619,growing self organizing networks,Growing Self Organizing Networks,1,1
13620,c elegans,C elegans,1,1
13621,human - guided genetic algorithm,human - guided genetic algorithm,1,1
13622,deb s,Deb s,1,1
13623,geographic data views,geographic data views,1,1
13624,general - purpose pp - based,general - purpose PP - based,1,1
13625,auto - associative neural network,auto - associative neural network,1,2
13626,stokes profiles,Stokes profiles,1,1
13627,bayesian net,Bayesian net,1,1
13628,quantum bayesian nets,Quantum Bayesian Nets,1,1
13629,identify,Identify,1,1
13630,bu-dfe,BU-DFE,1,1
13631,dictionary learning,Dictionary learning,1,2
13632,grassmann manifold,Grassmann manifold,1,1
13633,linda language,Linda language,1,1
13634,law - governed linda lgl,Law - Governed Linda LGL,1,1
13635,linear paramodulation,linear paramodulation,1,1
13636,-,-,1,1
13637,- paramodulation,- paramodulation,1,1
13638,lock - semantic method,lock - semantic method,1,1
13639,equality substitution,equality substitution,1,1
13640,pearson correlation,Pearson correlation,1,1
13641,distributed genetic algorithm,distributed genetic algorithm,1,1
13642,parallel genetic algorithm,parallel genetic algorithm,1,1
13643,island - model distributed genetic algorithm,island - model distributed genetic algorithm,1,1
13644,delay decomposition,delay decomposition,1,1
13645,lyapunov - krasovskii approach,Lyapunov - Krasovskii approach,1,1
13646,general - purpose techniques,general - purpose techniques,1,1
13647,first - order formulas,first - order formulas,1,1
13648,sat - top,SAT - Top,1,1
13649,type- diabetes,type- diabetes,1,1
13650,insulin - dependent diabetes,insulin - dependent diabetes,1,1
13651,mmp - solver,MMP - Solver,1,1
13652,agent model,agent model,1,1
13653,autonomous agent system,autonomous agent system,1,1
13654,fuzzy - k - nearest - neighbour classifier,fuzzy - k - nearest - neighbour classifier,1,1
13655,temporal fusion,temporal fusion,1,1
13656,wavelet packet transform,wavelet packet transform,1,1
13657,trained,trained,1,1
13658,gradient descent algorithm,gradient descent algorithm,1,1
13659,fuzzy cerebellar model articulation controller,fuzzy Cerebellar Model Articulation Controller,1,1
13660,fuzzy cerebellar model articulation controller fcmac,Fuzzy Cerebellar Model Articulation Controller FCMAC,1,1
13661,d topology analysis,D topology analysis,1,1
13662,buffer analysis,buffer analysis,1,1
13663,space convex decomposition,Space convex decomposition,1,1
13664,d space intersection detection,D space intersection detection,1,1
13665,d geographical information system,D geographical information system,1,1
13666,space convex hull calculation,Space convex hull calculation,1,1
13667,ideological,Ideological,1,1
13668,sorting method,sorting method,1,1
13669,estimation of distribution algorithms,Estimation of Distribution Algorithms,1,1
13670,logistic regression machine - learning model,logistic regression machine - learning model,1,1
13671,content - adaptive automatic image sharpening algorithm,content - adaptive automatic image sharpening algorithm,1,1
13672,k - means clustering,K - Means clustering,1,1
13673,k - means clustering algorithm,K - Means clustering algorithm,1,1
13674,premature,Premature,1,1
13675,electrocardiogram ecg,electrocardiogram ECG,1,1
13676,feed forward neural network,feed forward neural network,1,1
13677,ventricular contraction,Ventricular Contraction,1,1
13678,right bundle branch block,Right Bundle Branch Block,1,1
13679,paced,Paced,1,1
13680,left bundle branch block,Left Bundle Branch Block,1,1
13681,abstract - density peaks dp,Abstract - Density Peaks DP,1,1
13682,lsh - ddp,LSH - DDP,1,1
13683,locality sensitive hashing,Locality Sensitive Hashing,1,1
13684,pareto optimality notion,Pareto optimality notion,1,1
13685,pareto optimality,Pareto optimality,1,1
13686,pareto optimal,Pareto optimal,1,1
13687,radial basis function rbf kernels,radial basis function RBF kernels,1,1
13688,k -,K -,1,1
13689,boltzmann machines rbm,Boltzmann machines RBM,1,1
13690,shapelet model,shapelet model,1,1
13691,probabilistic neural network,probabilistic neural network,1,2
13692,sine - cosine algorithm sca,sine - cosine algorithm SCA,1,1
13693,liquid data product,Liquid Data product,1,1
13694,liquid data,Liquid Data,1,1
13695,artificial life game,Artificial Life game,1,1
13696,orphibs,Orphibs,1,1
13697,goal - based behavior approach,Goal - Based Behavior approach,1,1
13698,artificial life games,Artificial Life games,1,1
13699,tree based data transportation scheme,Tree Based Data Transportation Scheme,1,1
13700,weight - based spanning tree,weight - based spanning tree,1,1
13701,self - management support,self - management support,1,1
13702,maximum entropy model,maximum entropy model,1,1
13703,ontology model,ontology model,1,1
13704,lempel - ziv algorithms,Lempel - Ziv algorithms,1,1
13705,dynamic dictionary algorithms,dynamic dictionary algorithms,1,1
13706,fuzzy rbf neural network,fuzzy RBF neural network,1,1
13707,keywordsrbf neural network,KeywordsRBF neural network,1,1
13708,fuzzy,fuzzy,1,2
13709,deterministic finite automation dfa,Deterministic Finite Automation DFA,1,1
13710,side effect machines sems,Side Effect Machines SEMs,1,1
13711,analog neural networks,analog neural networks,1,1
13712,k - means,K - Means,1,1
13713,component analysis,Component Analysis,1,1
13714,hierarchical clustering,hierarchical clustering,1,1
13715,mean generating function - optimal subset regression,Mean Generating Function - optimal subset regression,1,1
13716,mgf - osr,MGF - OSR,1,1
13717,ice - covering forecasting,ice - covering forecasting,1,1
13718,ga evolution bp,GA evolution BP,1,1
13719,back propagation,back propagation,1,2
13720,wire,wire,1,1
13721,mgf - osr - bp model,MGF - OSR - BP model,1,1
13722,mathematical lattice theory,mathematical lattice theory,1,1
13723,relationship lattices,relationship lattices,1,1
13724,urologist ,Urologist ,1,1
13725,electronic neural networks,electronic neural networks,1,1
13726,binary synaptic matrix chip,binary synaptic matrix chip,1,1
13727,fault tolerant service selection framework ftssf,Fault tolerant Service Selection Framework FTSSF,1,1
13728,back - propagation neural network,back - propagation neural network,1,1
13729,ycbcr,YCbCr,1,1
13730,dynamic programming,dynamic programming,1,1
13731,constraint - based reasoning,constraint - based reasoning,1,1
13732,metadata model,metadata model,1,1
13733,nn recognizer,NN recognizer,1,1
13734,engine - vehicle suspension semi - active control system model,engine - vehicle suspension semi - active control system model,1,1
13735,nn controller,NN controller,1,1
13736,neural network toolbox,neural network toolbox,1,1
13737,multi,multi,1,1
13738,artificial intelligence techniques,Artificial Intelligence techniques,1,1
13739,perceptron networks,perceptron networks,1,1
13740,vmm dvmm,VMM DVMM,1,1
13741,markov vmm model,Markov VMM model,1,1
13742,variable memory,variable memory,1,1
13743,neural equalizer,neural equalizer,1,1
13744,neural equalizers,neural equalizers,1,1
13745,decision - feedback architecture,decision - feedback architecture,1,1
13746,particle swarm optimization pso algorithm,Particle Swarm Optimization PSO algorithm,1,2
13747,multi - stage neural network,multi - stage neural network,1,1
13748,fault location problem,fault location problem,1,1
13749,fault identification,fault identification,1,1
13750,single network,single network,1,1
13751,interval - valued probabilistic mean,interval - valued probabilistic mean,1,1
13752,probability theory,probability theory,1,1
13753,interval - valued possibilistic mean,interval - valued possibilistic mean,1,1
13754,pattern discovery,Pattern discovery,1,1
13755,pattern analysis,Pattern analysis,1,1
13756,text - to - speech module,Text - to - Speech module,1,1
13757,grapheme - to - phoneme conversion,Grapheme - to - phoneme conversion,1,1
13758,grapheme - to - phoneme converter,Grapheme - to - Phoneme converter,1,2
13759,algiers,Algiers,1,1
13760,standard arabic msa,Standard Arabic MSA,1,1
13761,global alignment,global alignment,1,1
13762,global registration,Global registration,1,1
13763,graph - based technique,graph - based technique,1,1
13764,super - resolution,super - resolution,1,1
13765,work system theory,work system theory,1,1
13766,is,IS,1,1
13767,is success model,IS success model,1,1
13768,brain tissue scanner,brain tissue scanner,1,1
13769,auto - encoders,auto - encoders,1,1
13770,vgg- network,VGG- network,1,1
13771,early - warning model,early - warning model,1,1
13772,multidimensional independent component analysis,Multidimensional Independent Component Analysis,1,1
13773,maximization of,Maximization of,1,1
13774,linear,Linear,1,1
13775,linear discriminant analysis,Linear Discriminant Analysis,1,1
13776,heteroscedastic discriminant analysis,Heteroscedastic Discriminant Analysis,1,1
13777,argyros school,Argyros School,1,1
13778,semantic knowledge,semantic knowledge,1,1
13779,matlab xpc,Matlab xPC,1,1
13780,semantic image content analysis framework,semantic image content analysis framework,1,1
13781,fuzzy petri net,Fuzzy Petri Net,1,1
13782,fuzzy recognition algorithm,fuzzy recognition algorithm,1,1
13783,haar cascade method,Haar Cascade Method,1,1
13784,power spectrum,Power Spectrum,1,1
13785,singular value decomposition svd,Singular Value Decomposition SVD,1,1
13786,k - nn,k - NN,1,1
13787,infant behaviour recognition scheme,infant behaviour recognition scheme,1,1
13788,norwalk - like virus,Norwalk - like virus,1,1
13789,fuzzy reasoning methods,fuzzy reasoning methods,1,1
13790,hamacher product,Hamacher product,1,1
13791,preaggregation function,preaggregation function,1,1
13792,choquet integral,Choquet integral,1,1
13793,abelson ,Abelson ,1,1
13794,back -,back -,1,1
13795,darwinian evolution,Darwinian evolution,1,1
13796,genetic algorithms,genetic algorithms,1,5
13797,cultural learning,Cultural learning,1,1
13798,expert diagnosis - recommendation system,expert diagnosis - recommendation system,1,1
13799,spatial analysis,spatial analysis,1,1
13800,lstmbased meta - learner model,LSTMbased meta - learner model,1,1
13801,deep neural networks,deep neural networks,1,4
13802,gradient - based optimization,gradient - based optimization,1,1
13803,metric - learning,metric - learning,1,1
13804,meta - learning model,meta - learning model,1,1
13805,coach agent,coach agent,1,1
13806,adaptive techniques,adaptive techniques,1,1
13807,adaptive learning,adaptive learning,1,1
13808,model - based,model - based,1,1
13809,maximum likelihood estimators,maximum likelihood estimators,1,1
13810,gaussian graphical models,Gaussian graphical models,1,1
13811,monte - carlo approximation,Monte - Carlo approximation,1,1
13812,node - wise conditional mle estimator,node - wise conditional MLE estimator,1,1
13813,nonparanormal estimators,Nonparanormal estimators,1,1
13814,mle estimator,MLE estimator,1,1
13815,nesidioblastosis,Nesidioblastosis,1,1
13816,pancreatectomy,pancreatectomy,1,1
13817,ordered distribute,Ordered Distribute,1,1
13818,arc - consistency,arc - consistency,1,1
13819,cad cam,CAD CAM,1,1
13820,cnc laser cutting machine,CNC laser cutting machine,1,1
13821,key - words,Key - Words,1,1
13822,mannose - binding lectin,mannose - binding lectin,1,1
13823,ficolin-,ficolin-,1,1
13824,insertions chain graph,Insertions Chain Graph,1,1
13825,sample database,Sample Database,1,1
13826,constraint satisfaction problems csps,Constraint Satisfaction Problems CSPs,1,1
13827,hierarchical random network,hierarchical random network,1,1
13828,label correlation,label correlation,1,1
13829,optimal transport ot theory,Optimal Transport OT theory,1,1
13830,sinkhorn distance,Sinkhorn distance,1,1
13831,label distribution,label distribution,1,1
13832,sa - gpso,SA - GPSO,1,1
13833,velocity - displacement search model,velocity - displacement search model,1,1
13834,sa algorithm,SA algorithm,1,1
13835,mutation operator,mutation operator,1,1
13836,signal - voltage symmetry,signal - voltage symmetry,1,1
13837,regression tree cart linear discriminant analysis,Regression Tree CART Linear Discriminant Analysis,1,1
13838,vector machine svm,Vector Machine SVM,1,1
13839,classification,Classification,1,1
13840,accuracy evaluations,Accuracy Evaluations,1,1
13841,integrate - and - fire,integrate - and - fire,1,1
13842,herz ,Herz ,1,1
13843,data mining dm,Data Mining DM,1,1
13844,plant pipes monitoring,Plant pipes monitoring,1,1
13845,pipeline,pipeline,1,1
13846,bio - mimetic robots,Bio - mimetic robots,1,1
13847,bio - mimetic robot,bio - mimetic robot,1,1
13848,type - theory of,type - theory of,1,1
13849,extension matrix,extension matrix,1,1
13850,tractor - trailer mobile,tractor - trailer mobile,1,1
13851,tractor - trailer mobile robot,Tractor - trailer mobile robot,1,1
13852,ordered topological vector space,ordered topological vector space,1,1
13853,ordered vector space,ordered vector space,1,1
13854,egoroff theorem,Egoroff theorem,1,1
13855,generalized regression neural networks grnns,Generalized Regression Neural Networks GRNNs,1,1
13856,artificial neural networks anns pca,artificial neural networks ANNs PCA,1,1
13857,sol skip ordered linear tableau calculus,SOL Skip Ordered Linear tableau calculus,1,1
13858,theorem proving,theorem proving,1,1
13859,frequency - dependent modeling fdm,frequency - dependent modeling FDM,1,1
13860,doa estimation,DOA estimation,1,1
13861,signal - subspace css,signal - subspace CSS,1,1
13862,coherent,coherent,1,1
13863,coherent signal - subspace,coherent signal - subspace,1,1
13864,organization theory,organization theory,1,1
13865,mobile - customer identity recognition approach,mobile - customer identity recognition approach,1,1
13866,judge - by - mistake rate,judge - by - mistake rate,1,1
13867,hebbian learning,hebbian learning,1,1
13868,chaotic model,chaotic model,1,1
13869,multilayer neural networks,Multilayer Neural Networks,1,1
13870,backpropagation algorithm,BackPropagation algorithm,1,2
13871,binary multilayer neural networks,Binary Multilayer Neural Networks,1,1
13872,binary neural networks,binary neural networks,1,1
13873,expectation backpropagation ebp algorithm,Expectation BackPropagation EBP algorithm,1,1
13874,decision function techniques,decision function techniques,1,1
13875,optimal control theory,Optimal control theory,1,1
13876,cluster analysis,cluster analysis,1,1
13877,velocity controller,velocity controller,1,1
13878,adaptive controller,adaptive controller,1,1
13879,pattern recognition theory,pattern recognition theory,1,1
13880,problem - based learning pbl,problem - based learning PBL,1,1
13881,online doctor,online Doctor,1,1
13882,objective function model,objective function model,1,1
13883,semi,semi,1,1
13884,uncertainty model,uncertainty model,1,1
13885,supervised,supervised,1,1
13886,language modeling,Language modeling,1,1
13887,generation error model,generation error model,1,1
13888,backpropagation learning algorithm,backpropagation learning algorithm,1,1
13889,dynamic neural networks,dynamic neural networks,1,1
13890,segre - veronese varieties,Segre - Veronese varieties,1,1
13891,dirichlet priors,Dirichlet priors,1,1
13892,marginal likelihood integrals,marginal likelihood integrals,1,1
13893,h - pipe,H - PIPE,1,1
13894,probabilistic incremental program evolution pipe structure,Probabilistic Incremental Program Evolution PIPE Structure,1,1
13895,bayesian theory,Bayesian theory,1,1
13896,decision tree,decision tree,1,1
13897,bayesian classifier model,Bayesian classifier model,1,1
13898,bayesian classifier,Bayesian classifier,1,2
13899,pattern recognition method,pattern recognition method,1,1
13900,bayes estimators,Bayes estimators,1,1
13901,burr - type x distribution,Burr - type X distribution,1,1
13902,taxman,Taxman,1,1
13903,particle swarm optimization - based,particle swarm optimization - based,1,1
13904,rbf neural network pso,RBF neural network PSO,1,1
13905,conditional random fields crfs,conditional random fields CRFs,1,1
13906,maximum pseudo - likelihood,maximum pseudo - likelihood,1,1
13907,virtual evidence boosting,virtual evidence boosting,1,1
13908,maximum likelihood,maximum likelihood,1,1
13909,firewall,Firewall,1,1
13910,bayesian model,Bayesian model,1,1
13911,evolutionary bayesian probabilistic neural network ebpnn,Evolutionary Bayesian Probabilistic Neural Network EBPNN,1,1
13912,epanechnikov kernel,Epanechnikov kernel,1,1
13913,feed - forward neural networks,Feed - Forward Neural Networks,1,1
13914,gaussian kernel,Gaussian kernel,1,1
13915,d model,D model,1,1
13916,spin image representation,spin image representation,1,1
13917,document - based polyrepresentation,document - based polyrepresentation,1,1
13918,hi,hi,1,1
13919,media - capitalism,media - capitalism,1,1
13920,nearest neighbor,nearest neighbor,1,2
13921,kernel linear discriminant analysis klda,Kernel Linear Discriminant Analysis KLDA,1,1
13922,ito,Ito,1,1
13923,two - channel control system,two - channel control system,1,1
13924,attack stochastic game,Attack Stochastic Game,1,1
13925,bdiagent model,BDIagent model,1,1
13926,bdimodel,BDImodel,1,1
13927,computational model,computational model,1,1
13928,bdi - model,BDI - model,1,1
13929,observation - based,observation - based,1,1
13930,bdi - agents,BDI - agents,1,1
13931,deep clustering network,deep clustering network,1,1
13932,deep,deep,1,1
13933,user defined functions udfs,User Defined Functions UDFs,1,1
13934,art - type nns,ART - type NNs,1,1
13935,art - type,ART - type,1,1
13936,grey relational analysis,grey relational analysis,1,1
13937,art ,ART ,1,1
13938,art - type nn,ART - type NN,1,1
13939,greyartarea,GreyARTarea,1,1
13940,grey relational theory,grey relational theory,1,1
13941,greyartslope,GreyARTslope,1,1
13942,kalman filter localization algorithm,Kalman filter localization algorithm,1,1
13943,monte carlo algorithm,Monte Carlo algorithm,1,1
13944,markov localization algorithm,Markov localization algorithm,1,1
13945,markov algorithm,Markov algorithm,1,1
13946,interval - valued intuitionistic fuzzy probabilistic set,interval - valued intuitionistic fuzzy probabilistic set,1,1
13947,correlation coefficient,correlation coefficient,1,1
13948,interval - valued intuitionistic fuzzy probabilistic sets,interval - valued intuitionistic fuzzy probabilistic sets,1,1
13949,supervised learning data,supervised learning data,1,1
13950,pdm - qpsk,PDM - QPSK,1,1
13951,bayes networks,Bayes networks,1,1
13952,bayes nets estimation,Bayes nets estimation,1,1
13953,constraint satisfaction problems,constraint satisfaction problems,1,1
13954,gaussian model,Gaussian model,1,1
13955,firefighting army,firefighting army,1,1
13956,psychological aid,psychological aid,1,1
13957,event condition action rules,Event Condition Action rules,1,1
13958,spatio - temporal modelling,spatio - temporal modelling,1,1
13959,spatio - temporal model,spatio - temporal model,1,1
13960,st odmge,ST ODMGe,1,1
13961,doppler effect,Doppler effect,1,1
13962,he - ne laser,He - Ne laser,1,1
13963,support vector machine,support vector machine,1,2
13964,support vector machines,Support vector machines,1,1
13965,computational intelligence algorithms,computational intelligence algorithms,1,1
13966,ics,ICS,1,1
13967,fuzzy - logic controller,fuzzy - logic controller,1,1
13968,machine learning markets,Machine Learning Markets,1,1
13969,combinatorial models,combinatorial models,1,1
13970,retinal ganglion cell,retinal ganglion cell,1,1
13971,fuzzy svms fsvms,fuzzy SVMs FSVMs,1,1
13972,hidden markov model variant,Hidden Markov Model variant,1,1
13973,gibbs sampling algorithm,Gibbs Sampling algorithm,1,1
13974,baum - welch variant,Baum - Welch variant,1,1
13975,fixed length representation,fixed length representation,1,1
13976,statistical model criticism,statistical model criticism,1,1
13977,v - statistic,V - statistic,1,1
13978,reproducing,Reproducing,1,1
13979,markov chain monte carlo methods,Markov Chain Monte Carlo methods,1,1
13980,kernel hilbert space,Kernel Hilbert Space,1,1
13981,goodness - of - fit,goodness - of - fit,1,1
13982,stein,Stein,1,1
13983,nonparametric statistical test,nonparametric statistical test,1,1
13984,statistical test,statistical test,1,1
13985,transitive closure algorithms,Transitive closure algorithms,1,1
13986,temporal logics,temporal logics,1,1
13987,translation algorithm,Translation Algorithm,1,1
13988,temporal logic,temporal logic,1,1
13989,simple,simple,1,1
13990,drift,drift,1,1
13991,immune signaling,immune signaling,1,1
13992,phagocytosis,phagocytosis,1,1
13993,humoral immunity,humoral immunity,1,1
13994,intelligent distribution agent,Intelligent Distribution Agent,1,1
13995,bandpass,bandpass,1,1
13996,integrate - and - fire lif,integrate - and - fire LIF,1,1
13997,noise - free lif -,Noise - free LIF -,1,1
13998,convex optimization,convex optimization,1,1
13999,convex functions,convex functions,1,1
14000,tsybakov - like noise,Tsybakov - like noise,1,1
14001,convex minimization,convex minimization,1,1
14002,model - bused reasoning,model - bused reasoning,1,1
14003,bees algorithm,Bees Algorithm,1,1
14004,swarm intelligence approach,Swarm Intelligence approach,1,1
14005,optimization algorithms,Optimization algorithms,1,1
14006,greedy algorithm,Greedy Algorithm,1,1
14007,knapsack problem,Knapsack Problem,1,1
14008,bee algorithm,bee algorithm,1,1
14009,intelligentpad,IntelligentPad,1,1
14010,soft,soft,1,1
14011,-opt,-Opt,1,1
14012,traveling salesman problem tsp,Traveling Salesman Problem TSP,1,1
14013,joint - policies,joint - policies,1,1
14014,non,non,1,1
14015,deep nlms,deep NLMs,1,1
14016,neural,Neural,1,2
14017,joint limit constraints,joint limit constraints,1,1
14018,artificial neural networks ann,artificial neural networks ANN,1,1
14019,kalman filtering,Kalman filtering,1,1
14020,rbf neural network controller,RBF neural network controller,1,1
14021,sdwy-,SDWY-,1,1
14022,fuzzy sets theory,Fuzzy Sets theory,1,1
14023,vcm,VCM,1,1
14024,vector - correlative model,Vector - Correlative Model,1,1
14025,fuzzy vector - correlative model fvcm,Fuzzy Vector - correlative Model FVCM,1,1
14026,gentle boost,Gentle Boost,1,1
14027,complexity estimation,complexity estimation,1,1
14028,partial - order - based,partial - order - based,1,1
14029,abtweak,AbTweak,1,1
14030,least - commitment planners,least - commitment planners,1,1
14031,tweak,Tweak,1,1
14032,partial - order planning,partial - order planning,1,1
14033,adaline,Adaline,1,1
14034,sensor - to - motor rules,sensor - to - motor rules,1,1
14035,structure - activity relationship sar,structure - activity relationship SAR,1,1
14036,neural network computer,neural network computer,1,1
14037,drug design perceptron - type neural network simulator,Drug Design Perceptron - type Neural Network Simulator,1,1
14038,nearest neighbor classifier,Nearest Neighbor classifier,1,1
14039,workflow pattern,workflow pattern,1,1
14040,event - driven process chains epcs,Event - Driven Process Chains EPCs,1,1
14041,workflow,workflow,1,2
14042,inference for big,Inference for Big,1,1
14043,bayesian inference experiments,Bayesian inference Experiments,1,1
14044,bayesian advantages,Bayesian Advantages,1,1
14045,streaming ,Streaming ,1,1
14046,sda - bayes,SDA - Bayes,1,1
14047,supervised ranking algorithm,supervised ranking algorithm,1,1
14048,keyphrase extraction,Keyphrase Extraction,1,1
14049,semeval  shared task,SemEval  Shared Task,1,1
14050,organizational transformation index,Organizational Transformation Index,1,1
14051,fuzzy computational tool,fuzzy computational tool,1,1
14052,accelerated,accelerated,1,1
14053,multi - topology particle swarm,multi - topology particle swarm,1,1
14054,taguchi methods,Taguchi methods,1,1
14055,taguchi,Taguchi,1,1
14056,computer - assisted,computer - assisted,1,1
14057,cellular neural network,cellular neural network,1,1
14058,cellular neural networks,cellular neural networks,1,1
14059,meteor - next metric,METEOR - NEXT metric,1,1
14060,t - vs - other,T - vs - other,1,1
14061,genetic programming,genetic programming,1,1
14062,corel volume,Corel Volume,1,1
14063,facet theory,Facet Theory,1,1
14064,artificial fish swarm algorithm,Artificial Fish Swarm Algorithm,1,1
14065,feedforward neural network,feedforward neural network,1,1
14066,model - adaptive optimization search,model - adaptive optimization search,1,1
14067,model - based evolutionary algorithm,model - based evolutionary algorithm,1,1
14068,d - s evidential theory,D - S evidential theory,1,1
14069,evidential theory,evidential theory,1,1
14070,maturity model,Maturity model,1,1
14071,coevolution,coevolution,1,1
14072,coevolutionary strategy,coevolutionary strategy,1,1
14073,genetic algorithm strategies,genetic algorithm strategies,1,1
14074,random neural network,random neural network,1,1
14075,random sampling algorithm,random sampling algorithm,1,1
14076,som,SOM,1,1
14077,variance - based sorting initial pattern library algorithm,variance - based sorting initial pattern library algorithm,1,1
14078,separate conquer type rule,Separate conquer type rule,1,1
14079,newman - girvan ng modularity function,Newman - Girvan NG modularity function,1,1
14080,fuzzy modularity,fuzzy modularity,1,1
14081,fuzzy validity index,fuzzy validity index,1,1
14082,non - negative matrix factorization,non - negative matrix factorization,1,1
14083,independent component analysis,independent component analysis,1,1
14084,unsupervised learning algorithms,unsupervised learning algorithms,1,1
14085,principle component analysis,principle component analysis,1,1
14086,dimension reduction,dimension reduction,1,1
14087,linear dimension reduction,linear dimension reduction,1,1
14088,unified service integration model,unified service integration model,1,1
14089,unified information portal,unified information portal,1,1
14090,service - oriented architecture soa,Service - Oriented Architecture SOA,1,1
14091,thyroid disease,thyroid disease,1,1
14092,convolutional long short - term memory recurrent neural network cnnlstm,Convolutional Long Short - Term Memory Recurrent Neural Network CNNLSTM,1,1
14093,dynamic recognition,dynamic recognition,1,1
14094,long short - term memory recurrent neural networks,Long Short - Term Memory Recurrent Neural Networks,1,1
14095,word alignment,word alignment,1,1
14096,hidden,hidden,1,1
14097,markov model hmm,Markov model HMM,1,1
14098,decision rule,Decision rule,1,1
14099,set theory,set theory,1,1
14100,strips -,strips -,1,1
14101,rs reed - solomon coding method,RS Reed - Solomon coding method,1,1
14102,adaptive rs coding error recovery scheme,adaptive RS coding error recovery scheme,1,1
14103,adaptive congestion control,adaptive congestion control,1,1
14104,tcp - friendliness,TCP - friendliness,1,1
14105,congestion control policy,congestion control policy,1,1
14106,dual - band high temperature superconducting hts filter,dual - band high temperature superconducting HTS filter,1,1
14107,dybacuo,DyBaCuO,1,1
14108,differential quadrature phase shift keying,Differential Quadrature Phase Shift Keying,1,1
14109,doppler frequency shift,Doppler frequency shift,1,1
14110,field programmable gate array fpga,Field Programmable Gate Array FPGA,1,1
14111,classroom learning partner,Classroom Learning Partner,1,1
14112,spatial analytical concepts,spatial analytical concepts,1,1
14113,genomics,Genomics,1,1
14114,theoretical,Theoretical,1,1
14115,computational molecular biophysics,Computational Molecular Biophysics,1,1
14116,matlab simulink packet program,Matlab Simulink packet program,1,1
14117,signal - to - interference - and - noise ratio sinr,signal - to - interference - and - noise ratio SINR,1,1
14118,vector broadcast channel bc,vector broadcast channel BC,1,1
14119,gaussian,Gaussian,1,1
14120,representation - based classifier,representation - based classifier,1,1
14121,dynamic self - structure method,dynamic self - structure method,1,1
14122,closed,closed,1,1
14123,dynamic structure,dynamic structure,1,1
14124,observer - based robust adaptive variable universe fuzzy control,observer - based robust adaptive variable universe fuzzy control,1,1
14125,dynamic self - structure,dynamic self - structure,1,1
14126,fuzzy approximation,fuzzy approximation,1,1
14127,alexnet network,Alexnet network,1,1
14128,re - ranking,re - ranking,1,1
14129,deep convolutional neural network,deep convolutional neural network,1,1
14130,radial basis function neural network rbf - nn,Radial Basis Function Neural Network RBF - NN,1,1
14131,differential evolution based algorithms,Differential Evolution based algorithms,1,1
14132,rbf - nn,RBF - NN,1,1
14133,f - measure value,F - measure value,1,1
14134,f - measure values,F - measure values,1,1
14135,hardware - assisted,Hardware - Assisted,1,1
14136,memory cycle accountings,Memory Cycle Accountings,1,1
14137,hardware - assisted garbage module,hardware - assisted garbage module,1,1
14138,disciplines databases,Disciplines Databases,1,1
14139,automated interpretation,Automated interpretation,1,1
14140,laser - induced breakdown spectroscopy,laser - induced breakdown spectroscopy,1,1
14141,fuzzy logic inference engine,fuzzy logic inference engine,1,1
14142,fuzzy logic inference rules,Fuzzy logic inference rules,1,1
14143,joint transmitter adaptation,joint transmitter adaptation,1,1
14144,signal - to - interferencenoise - ratios sinr,signal - to - interferencenoise - ratios SINR,1,1
14145,thermal video analysis,thermal video analysis,1,1
14146,d convolutional neural network cd,D Convolutional Neural Network CD,1,1
14147,recurrent neural network rnn,recurrent neural network RNN,1,2
14148,activitynet ,ActivityNet ,1,1
14149,numerical propulsion system simulation,Numerical Propulsion System Simulation,1,1
